8300712122019;2019;2175989.0;92;127;102;51.3;16.4;31;17.4;10.3;9.5;830071212;1.0;2.1
8300712122018;2018;2186947.0;88;117;88;47.3;22.7;30;22.9;16.7;15.5;830071212;1.3;2.3
8300716042020;2020;12394571.0;103;49;79;28.0;12.8;22;23.9;23.8;19.3;830071604;1.9;2.4
8300716042019;2019;11133607.0;95;40;69;30.7;14.5;20;22.3;22.2;17.6;830071604;1.6;2.0
8300716042018;2018;7329139.0;92;40;90;36.9;13.8;13;15.7;14.1;12.3;830071604;1.2;1.6
8300754512020;2020;-6825707.0;17;45;117;43.5;10.4;-12;15.4;11.8;11.2;830075451;0.9;1.3
8300754512019;2019;-2656720.0;5;51;79;37.3;15.7;-4;22.1;15.4;14.8;830075451;0.7;1.3
8300754512018;2018;-1032361.0;3;54;66;40.8;18.2;-1;22.3;14.0;14.3;830075451;0.5;1.1
8300801502020;2020;7650931.0;89;79;91;51.6;3.8;22;28.8;31.6;25.3;830080150;1.3;1.9
8300801502019;2019;7964649.0;86;123;119;71.4;20.8;24;28.2;25.8;23.8;830080150;0.7;1.4
8300801502018;2018;6535401.0;95;133;131;80.7;39.5;26;26.5;20.1;20.6;830080150;0.7;1.2
8300929632020;2020;64542389.0;61;62;62;40.1;43.9;17;25.8;14.4;11.6;830092963;1.9;2.6
8300929632019;2019;106918657.0;74;159;108;57.2;44.5;31;24.9;20.6;16.0;830092963;0.7;1.6
8300929632018;2018;45964641.0;159;119;217;60.4;29.1;22;20.4;13.1;9.1;830092963;1.0;1.6
8300982902020;2020;57783574.0;5;203;14;36.1;79.3;47;12.4;20.8;18.5;830098290;0.4;1.8
8300982902019;2019;46274254.0;5;174;29;65.1;89.6;37;9.5;9.9;8.4;830098290;0.7;1.2
8300982902018;2018;39256769.0;7;214;69;63.2;78.7;38;9.1;8.2;6.7;830098290;0.7;1.2
8301037012020;2020;17946937.0;339;88;91;8.1;13.7;93;24.3;10.4;7.1;830103701;5.8;6.6
8301037012019;2019;14152960.0;142;32;89;15.7;2.0;28;30.4;28.5;20.4;830103701;3.4;3.7
8301037012018;2018;17915916.0;180;70;105;25.1;36.1;43;27.9;25.7;18.3;830103701;1.8;2.3
